datetime_jst,kyoeibashi,kumaushi,memurobuto,obihiro,tokachi_chuo_ohashi,chiyoda,moiwa,otsu
2016-08-01T01:00,143.16,,60.82,32.74,21.93,9.66,3.51,0.65
2016-08-01T02:00,143.16,,60.81,32.73,21.92,9.66,3.5,0.61
2016-08-01T03:00,143.15,,60.77,32.71,21.92,9.64,3.49,0.49
2016-08-01T04:00,143.15,,60.78,32.67,21.91,9.63,3.48,0.35
2016-08-01T05:00,143.15,,60.77,32.64,21.9,9.62,3.46,0.16
2016-08-01T06:00,143.15,,60.76,32.63,21.89,9.61,3.45,0.02
2016-08-01T07:00,143.16,,60.76,32.62,21.88,9.59,3.43,-0.09
2016-08-01T08:00,143.16,,60.76,32.61,21.87,9.58,3.42,-0.14
2016-08-01T09:00,143.15,,60.75,32.6,21.87,9.57,3.4,-0.15
2016-08-01T10:00,143.14,,60.74,32.59,21.86,9.56,3.38,-0.11
2016-08-01T11:00,143.11,,60.75,32.58,21.86,9.55,3.37,-0.02
2016-08-01T12:00,143.11,,60.74,32.57,21.86,9.61,3.35,0.12
2016-08-01T13:00,143.09,,60.72,32.56,21.86,9.55,3.35,0.3
2016-08-01T14:00,143.06,,60.7,32.56,21.86,9.55,3.34,0.4
2016-08-01T15:00,143.01,,60.7,32.54,21.86,9.56,3.35,0.5
2016-08-01T16:00,142.97,,60.69,32.52,21.86,9.56,3.4,0.52
2016-08-01T17:00,143.0,,60.67,32.5,21.85,9.57,3.47,0.46
2016-08-01T18:00,143.03,,60.65,32.48,21.85,9.59,3.5,0.4
2016-08-01T19:00,143.03,,60.62,32.45,21.84,9.6,3.51,0.37
2016-08-01T20:00,143.0,,60.63,32.42,21.84,9.6,3.51,0.37
2016-08-01T21:00,143.11,,60.66,32.41,21.85,9.59,3.51,0.37
2016-08-01T22:00,143.1,,60.67,32.42,21.87,9.6,3.5,0.43
2016-08-01T23:00,143.08,,60.69,32.44,21.89,9.64,3.49,0.54
2016-08-02T00:00,143.06,,60.78,32.47,21.91,9.67,3.49,0.65
2016-08-02T01:00,143.03,,60.84,32.49,21.92,9.7,3.5,0.73
2016-08-02T02:00,143.02,,60.84,32.58,21.93,9.71,3.51,0.79
2016-08-02T03:00,143.02,,60.8,32.7,21.96,9.71,3.53,0.74
2016-08-02T04:00,143.03,,60.76,32.75,22.0,9.73,3.54,0.66
2016-08-02T05:00,143.04,,60.74,32.78,22.03,9.78,3.56,0.49
2016-08-02T06:00,143.05,,60.73,32.82,22.05,9.81,3.59,0.28
2016-08-02T07:00,143.06,,60.73,32.8,22.06,9.84,3.62,0.11
2016-08-02T08:00,143.07,,60.73,32.77,22.05,9.86,3.66,0.0
2016-08-02T09:00,143.07,,60.72,32.73,22.02,9.86,3.7,-0.03
2016-08-02T10:00,143.07,,60.73,32.7,22.0,9.84,3.75,-0.02
2016-08-02T11:00,143.19,,60.73,32.68,21.99,9.82,3.79,0.05
2016-08-02T12:00,143.22,,60.74,32.67,21.98,9.79,3.83,0.18
2016-08-02T13:00,143.22,,60.74,32.66,21.97,9.78,3.85,0.34
2016-08-02T14:00,143.21,,60.8,32.66,21.97,9.77,3.85,0.52
2016-08-02T15:00,143.22,,60.82,32.66,21.96,9.76,3.86,0.64
2016-08-02T16:00,143.22,,60.83,32.69,21.96,9.75,3.87,0.7
2016-08-02T17:00,143.22,,60.82,32.74,21.97,9.75,3.88,0.69
2016-08-02T18:00,143.22,,60.83,32.75,21.99,9.74,3.88,0.63
2016-08-02T19:00,143.22,,60.82,32.75,21.99,9.76,3.86,0.55
2016-08-02T20:00,143.22,,60.82,32.75,21.99,9.77,3.85,0.49
2016-08-02T21:00,143.22,,60.82,32.74,21.99,9.77,3.84,0.47
2016-08-02T22:00,143.17,,60.83,32.74,21.98,9.77,3.83,0.46
2016-08-02T23:00,143.08,,60.82,32.74,21.99,9.77,3.81,0.54
2016-08-03T00:00,143.03,,60.82,32.74,22.02,9.76,3.8,0.67
2016-08-03T01:00,143.02,,60.79,32.74,22.05,9.8,3.78,0.78
2016-08-03T02:00,143.03,,60.74,32.73,22.03,9.83,3.78,0.85
2016-08-03T03:00,143.03,,60.7,32.69,22.02,9.84,3.78,0.88
2016-08-03T04:00,143.03,,60.69,32.61,21.99,9.82,3.79,0.81
2016-08-03T05:00,143.03,,60.67,32.55,21.96,9.79,3.8,0.67
2016-08-03T06:00,143.01,,60.66,32.51,21.93,9.74,3.8,0.49
2016-08-03T07:00,143.02,,60.66,32.49,21.91,9.7,3.78,0.28
2016-08-03T08:00,143.02,,60.66,32.48,21.9,9.67,3.76,0.14
2016-08-03T09:00,143.02,,60.66,32.47,21.89,9.65,3.73,0.06
2016-08-03T10:00,143.02,,60.65,32.46,21.88,9.63,3.68,0.02
2016-08-03T11:00,143.03,,60.64,32.45,21.88,9.63,3.65,0.03
2016-08-03T12:00,143.01,,60.64,32.44,21.87,9.62,3.61,0.08
2016-08-03T13:00,143.01,,60.64,32.43,21.87,9.61,3.58,0.2
2016-08-03T14:00,143.01,,60.65,32.42,21.86,9.61,3.56,0.38
2016-08-03T15:00,143.02,,60.64,32.42,21.86,9.6,3.54,0.53
2016-08-03T16:00,143.01,,60.63,32.42,21.85,9.59,3.52,0.64
2016-08-03T17:00,143.01,,60.63,32.41,21.85,9.58,3.5,0.67
2016-08-03T18:00,143.01,,60.63,32.4,21.84,9.58,3.48,0.62
2016-08-03T19:00,143.01,,60.62,32.39,21.83,9.57,3.47,0.53
2016-08-03T20:00,142.99,,60.61,32.38,21.83,9.56,3.46,0.43
2016-08-03T21:00,142.97,,60.61,32.38,21.82,9.55,3.44,0.33
2016-08-03T22:00,142.96,,60.61,32.37,21.81,9.54,3.43,0.32
2016-08-03T23:00,142.98,,60.61,32.35,21.81,9.54,3.42,0.36
2016-08-04T00:00,142.96,,60.59,32.35,21.81,9.54,3.41,0.47
2016-08-04T01:00,142.96,,60.59,32.35,21.8,9.53,3.4,0.61
2016-08-04T02:00,142.96,,60.59,32.35,21.8,9.53,3.39,0.76
2016-08-04T03:00,142.96,,60.59,32.35,21.8,9.52,3.38,0.82
2016-08-04T04:00,142.96,,60.59,32.35,21.8,9.52,3.38,0.81
2016-08-04T05:00,142.95,,60.59,32.34,21.79,9.52,3.37,0.74
2016-08-04T06:00,142.97,,60.58,32.33,21.79,9.51,3.36,0.57
2016-08-04T07:00,142.96,,60.58,32.32,21.78,9.51,3.35,0.36
2016-08-04T08:00,142.95,,60.59,32.32,21.78,9.5,3.34,0.13
2016-08-04T09:00,142.94,,60.58,32.31,21.77,9.49,3.35,-0.02
2016-08-04T10:00,142.95,,60.58,32.31,21.77,9.49,3.36,-0.1
2016-08-04T11:00,142.94,,60.57,32.31,21.77,9.48,3.36,-0.11
2016-08-04T12:00,142.95,,60.56,32.3,21.77,9.48,3.36,-0.05
2016-08-04T13:00,142.95,,60.56,32.3,21.76,9.47,3.36,0.09
2016-08-04T14:00,142.95,,60.55,32.29,21.76,9.47,3.35,0.27
2016-08-04T15:00,142.95,,60.56,32.28,21.76,9.46,3.33,0.45
2016-08-04T16:00,142.95,,60.56,32.27,21.75,9.45,3.31,0.59
2016-08-04T17:00,142.96,,60.55,32.27,21.75,9.45,3.3,0.63
2016-08-04T18:00,142.95,,60.55,32.26,21.74,9.44,3.28,0.59
2016-08-04T19:00,142.96,,60.54,32.26,21.73,9.42,3.27,0.5
2016-08-04T20:00,142.93,,60.54,32.25,21.73,9.42,3.25,0.35
2016-08-04T21:00,142.86,,60.54,32.25,21.73,9.42,3.24,0.27
2016-08-04T22:00,142.85,,60.55,32.25,21.72,9.41,3.23,0.19
2016-08-04T23:00,142.85,,60.51,32.24,21.72,9.4,3.21,0.19
2016-08-05T00:00,142.87,,60.47,32.24,21.72,9.4,3.2,0.26
2016-08-05T01:00,142.86,,60.46,32.21,21.71,9.4,3.19,0.43
2016-08-05T02:00,142.85,,60.45,32.18,21.7,9.39,3.19,0.59
2016-08-05T03:00,142.84,,60.46,32.16,21.68,9.38,3.18,0.72
2016-08-05T04:00,142.85,,60.46,32.16,21.68,9.36,3.17,0.79
2016-08-05T05:00,142.84,,60.45,32.15,21.67,9.34,3.16,0.78
2016-08-05T06:00,142.83,,60.44,32.15,21.67,9.33,3.15,0.62
2016-08-05T07:00,142.82,,60.44,32.14,21.67,9.33,3.13,0.45
2016-08-05T08:00,142.81,,60.44,32.14,21.66,9.33,3.11,0.21
2016-08-05T09:00,142.83,,60.43,32.13,21.66,9.32,3.1,-0.01
2016-08-05T10:00,142.82,,60.42,32.13,21.65,9.32,3.08,-0.16
2016-08-05T11:00,142.8,,60.41,32.13,21.65,9.31,3.06,-0.24
2016-08-05T12:00,142.8,,60.42,32.12,21.65,9.31,3.05,-0.24
2016-08-05T13:00,142.83,,60.41,32.11,21.64,9.3,3.04,-0.12
2016-08-05T14:00,142.84,,60.4,32.11,21.64,9.3,3.03,0.07
2016-08-05T15:00,142.83,,60.4,32.1,21.63,9.29,3.02,0.27
2016-08-05T16:00,142.83,,60.41,32.09,21.62,9.29,3.02,0.47
2016-08-05T17:00,142.82,,60.42,32.08,21.62,9.28,3.01,0.53
2016-08-05T18:00,142.81,,60.41,32.08,21.62,9.27,3.0,0.55
2016-08-05T19:00,142.82,,60.4,32.09,21.62,9.26,2.99,0.46
2016-08-05T20:00,142.82,,60.39,32.09,21.62,9.26,2.99,0.31
2016-08-05T21:00,142.82,,60.4,32.09,21.62,9.26,2.98,0.18
2016-08-05T22:00,142.8,,60.4,32.08,21.61,9.27,2.97,0.08
2016-08-05T23:00,142.81,,60.39,32.08,21.61,9.25,2.96,0.03
2016-08-06T00:00,142.79,,60.39,32.07,21.6,9.25,2.96,0.08
2016-08-06T01:00,142.81,,60.38,32.07,21.6,9.25,2.96,0.19
2016-08-06T02:00,142.81,,60.39,32.07,21.6,9.24,2.95,0.35
2016-08-06T03:00,142.77,,60.38,32.06,21.6,9.24,2.94,0.48
2016-08-06T04:00,142.77,,60.39,32.05,21.59,9.24,2.94,0.62
2016-08-06T05:00,142.78,,60.39,32.05,21.59,9.23,2.93,0.66
2016-08-06T06:00,142.78,,60.37,32.05,21.59,9.23,2.93,0.58
2016-08-06T07:00,142.78,,60.37,32.05,21.59,9.22,2.92,0.45
2016-08-06T08:00,142.73,,60.37,32.04,21.58,9.22,2.91,0.22
2016-08-06T09:00,142.69,,60.36,32.04,21.58,9.22,2.9,0.02
2016-08-06T10:00,142.66,,60.37,32.04,21.58,9.22,2.9,-0.14
2016-08-06T11:00,142.66,,60.33,32.03,21.58,9.22,2.89,-0.25
2016-08-06T12:00,142.65,,60.31,32.03,21.57,9.21,2.88,-0.28
2016-08-06T13:00,142.63,,60.28,32.01,21.57,9.22,2.88,-0.2
2016-08-06T14:00,142.64,,60.27,31.98,21.56,9.21,2.87,-0.04
2016-08-06T15:00,142.64,,60.26,31.96,21.54,9.21,2.87,0.18
2016-08-06T16:00,142.64,,60.26,31.95,21.53,9.18,2.86,0.36
2016-08-06T17:00,142.64,,60.26,31.94,21.52,9.18,2.86,0.47
2016-08-06T18:00,142.64,,60.25,31.94,21.52,9.16,2.85,0.52
2016-08-06T19:00,142.64,,60.25,31.93,21.51,9.15,2.84,0.46
2016-08-06T20:00,142.64,,60.25,31.92,21.51,9.15,2.82,0.34
2016-08-06T21:00,142.64,,60.25,31.92,21.5,9.13,2.81,0.21
2016-08-06T22:00,142.64,,60.25,31.92,21.5,9.13,2.8,0.06
2016-08-06T23:00,142.66,,60.25,31.92,21.5,9.12,2.78,-0.01
2016-08-07T00:00,142.64,,60.24,31.92,21.5,9.12,2.77,-0.03
2016-08-07T01:00,142.64,,60.25,31.91,21.49,9.12,2.77,0.03
2016-08-07T02:00,142.64,,60.25,31.91,21.5,9.12,2.76,0.19
2016-08-07T03:00,142.64,,60.25,31.91,21.49,9.11,2.75,0.34
2016-08-07T04:00,142.64,,60.25,31.91,21.49,9.12,2.75,0.47
2016-08-07T05:00,142.64,,60.25,31.91,21.49,9.12,2.75,0.56
2016-08-07T06:00,142.64,,60.24,31.9,21.49,9.11,2.74,0.57
2016-08-07T07:00,142.64,,60.24,31.9,21.49,9.11,2.74,0.5
2016-08-07T08:00,142.64,,60.25,31.9,21.49,9.1,2.74,0.33
2016-08-07T09:00,142.64,,60.25,31.9,21.49,9.1,2.74,0.16
2016-08-07T10:00,142.64,,60.24,31.9,21.49,9.11,2.74,-0.02
2016-08-07T11:00,142.63,,60.24,31.9,21.49,9.11,2.74,-0.17
2016-08-07T12:00,142.61,,60.24,31.9,21.49,9.11,2.73,-0.24
2016-08-07T13:00,142.61,,60.24,31.9,21.49,9.11,2.73,-0.2
2016-08-07T14:00,142.61,,60.24,31.9,21.49,9.11,2.73,-0.1
2016-08-07T15:00,142.64,,60.22,31.9,21.48,9.11,2.71,0.08
2016-08-07T16:00,142.63,,60.22,31.89,21.48,9.12,2.71,0.29
2016-08-07T17:00,142.63,,60.22,31.88,21.48,9.11,2.71,0.42
2016-08-07T18:00,142.63,,60.22,31.88,21.47,9.11,2.71,0.49
2016-08-07T19:00,142.63,,60.23,31.87,21.47,9.1,2.71,0.47
2016-08-07T20:00,142.64,,60.22,31.87,21.47,9.09,2.7,0.38
2016-08-07T21:00,142.63,,60.22,31.87,21.47,9.09,2.7,0.27
2016-08-07T22:00,142.65,,60.22,31.87,21.46,9.08,2.69,0.14
2016-08-07T23:00,142.67,,60.22,31.87,21.47,9.08,2.69,0.03
2016-08-08T00:00,142.67,,60.22,31.87,21.46,9.08,2.68,-0.01
2016-08-08T01:00,142.68,,60.23,31.87,21.46,9.08,2.68,0.03
2016-08-08T02:00,142.68,,60.24,31.87,21.46,9.08,2.68,0.14
2016-08-08T03:00,142.69,,60.24,31.87,21.46,9.08,2.68,0.33
2016-08-08T04:00,142.68,,60.25,31.88,21.46,9.08,2.68,0.39
