datetime_jst,ryutan_joryu,satsunai_dam_chokka,minami_satsunai,kami_satsunai,daini_okawabashi,nantaibashi,satsunai
2016-09-24T16:00,,,,,23.73,,25.67
2016-09-24T17:00,,,,,25.19,,25.67
2016-09-24T18:00,,,,,25.19,,24.92
2016-09-24T19:00,,,,,25.19,,24.92
2016-09-24T20:00,,,,,25.19,,24.92
2016-09-24T21:00,,,,,25.19,,24.92
2016-09-24T22:00,,,,,25.19,,24.18
2016-09-24T23:00,,,,,25.19,,24.18
2016-09-25T00:00,,,,,23.73,,24.18
2016-09-25T01:00,,,,,23.73,,24.18
2016-09-25T02:00,,,,,23.73,,24.18
2016-09-25T03:00,,,,,23.73,,24.18
2016-09-25T04:00,,,,,23.73,,24.18
2016-09-25T05:00,,,,,23.73,,23.45
2016-09-25T06:00,,,,,23.73,,23.45
2016-09-25T07:00,,,,,22.31,,23.45
2016-09-25T08:00,,,,,22.31,,23.45
2016-09-25T09:00,,,,,22.31,,23.45
2016-09-25T10:00,,,,,22.31,,23.45
2016-09-25T11:00,,,,,22.31,,23.45
2016-09-25T12:00,,,,,22.31,,23.45
2016-09-25T13:00,,,,,22.31,,23.45
2016-09-25T14:00,,,,,22.31,,23.45
2016-09-25T15:00,,,,,22.31,,23.45
2016-09-25T16:00,,,,,22.31,,23.45
2016-09-25T17:00,,,,,22.31,,23.45
2016-09-25T18:00,,,,,22.31,,22.74
2016-09-25T19:00,,,,,22.31,,22.74
2016-09-25T20:00,,,,,22.31,,22.74
2016-09-25T21:00,,,,,22.31,,22.74
2016-09-25T22:00,,,,,22.31,,22.74
2016-09-25T23:00,,,,,22.31,,22.74
2016-09-26T00:00,,,,,20.94,,22.74
2016-09-26T01:00,,,,,20.94,,22.74
2016-09-26T02:00,,,,,20.94,,22.03
2016-09-26T03:00,,,,,20.94,,22.03
2016-09-26T04:00,,,,,20.94,,22.03
2016-09-26T05:00,,,,,20.94,,22.03
2016-09-26T06:00,,,,,20.94,,22.03
2016-09-26T07:00,,,,,20.94,,22.03
2016-09-26T08:00,,,,,20.94,,22.03
2016-09-26T09:00,,,,,19.61,,22.03
2016-09-26T10:00,,,,,19.61,,22.03
2016-09-26T11:00,,,,,19.61,,22.03
2016-09-26T12:00,,,,,19.61,,22.03
2016-09-26T13:00,,,,,19.61,,22.03
2016-09-26T14:00,,,,,19.61,,22.03
2016-09-26T15:00,,,,,19.61,,22.03
2016-09-26T16:00,,,,,19.61,,22.03
2016-09-26T17:00,,,,,19.61,,21.34
2016-09-26T18:00,,,,,19.61,,21.34
2016-09-26T19:00,,,,,19.61,,21.34
2016-09-26T20:00,,,,,19.61,,21.34
2016-09-26T21:00,,,,,19.61,,21.34
2016-09-26T22:00,,,,,19.61,,21.34
2016-09-26T23:00,,,,,19.61,,20.66
2016-09-27T00:00,,,,,19.61,,20.66
2016-09-27T01:00,,,,,19.61,,20.66
2016-09-27T02:00,,,,,19.61,,20.66
2016-09-27T03:00,,,,,18.32,,20.66
2016-09-27T04:00,,,,,18.32,,20.66
2016-09-27T05:00,,,,,18.32,,20.66
2016-09-27T06:00,,,,,18.32,,20.66
2016-09-27T07:00,,,,,18.32,,20.66
2016-09-27T08:00,,,,,18.32,,20.66
2016-09-27T09:00,,,,,18.32,,20.66
2016-09-27T10:00,,,,,17.08,,20.66
2016-09-27T11:00,,,,,17.08,,20.66
2016-09-27T12:00,,,,,18.32,,20.66
2016-09-27T13:00,,,,,18.32,,20.66
2016-09-27T14:00,,,,,18.32,,20.66
2016-09-27T15:00,,,,,18.32,,20.66
2016-09-27T16:00,,,,,18.32,,20.66
2016-09-27T17:00,,,,,18.32,,20.66
2016-09-27T18:00,,,,,18.32,,20.66
2016-09-27T19:00,,,,,18.32,,20.66
2016-09-27T20:00,,,,,18.32,,19.98
2016-09-27T21:00,,,,,18.32,,19.98
2016-09-27T22:00,,,,,18.32,,19.98
2016-09-27T23:00,,,,,18.32,,19.98
2016-09-28T00:00,,,,,18.32,,19.98
2016-09-28T01:00,,,,,18.32,,19.98
2016-09-28T02:00,,,,,18.32,,19.98
2016-09-28T03:00,,,,,18.32,,19.98
2016-09-28T04:00,,,,,17.08,,19.98
2016-09-28T05:00,,,,,17.08,,19.98
2016-09-28T06:00,,,,,17.08,,19.98
2016-09-28T07:00,,,,,17.08,,19.98
2016-09-28T08:00,,,,,17.08,,19.98
2016-09-28T09:00,,,,,17.08,,19.98
2016-09-28T10:00,,,,,17.08,,19.98
2016-09-28T11:00,,,,,17.08,,19.98
2016-09-28T12:00,,,,,17.08,,19.98
2016-09-28T13:00,,,,,17.08,,19.98
2016-09-28T14:00,,,,,17.08,,19.98
2016-09-28T15:00,,,,,17.08,,19.98
2016-09-28T16:00,,,,,17.08,,19.98
2016-09-28T17:00,,,,,17.08,,19.98
2016-09-28T18:00,,,,,17.08,,19.98
2016-09-28T19:00,,,,,17.08,,19.32
2016-09-28T20:00,,,,,17.08,,19.32
2016-09-28T21:00,,,,,17.08,,19.32
2016-09-28T22:00,,,,,17.08,,19.32
2016-09-28T23:00,,,,,17.08,,19.32
2016-09-29T00:00,,,,,17.08,,19.32
2016-09-29T01:00,,,,,18.32,,19.32
2016-09-29T02:00,,,,,18.32,,19.32
2016-09-29T03:00,,,,,17.08,,19.32
2016-09-29T04:00,,,,,17.08,,19.32
2016-09-29T05:00,,,,,17.08,,19.32
2016-09-29T06:00,,,,,17.08,,19.32
2016-09-29T07:00,,,,,17.08,,19.32
2016-09-29T08:00,,,,,17.08,,19.32
2016-09-29T09:00,,,,,17.08,,19.32
2016-09-29T10:00,,,,,17.08,,19.32
2016-09-29T11:00,,,,,17.08,,19.32
2016-09-29T12:00,,,,,17.08,,19.32
2016-09-29T13:00,,,,,18.32,,19.98
2016-09-29T14:00,,,,,18.32,,19.98
2016-09-29T15:00,,,,,19.61,,20.66
2016-09-29T16:00,,,,,19.61,,20.66
2016-09-29T17:00,,,,,19.61,,21.34
2016-09-29T18:00,,,,,20.94,,21.34
2016-09-29T19:00,,,,,22.31,,22.03
2016-09-29T20:00,,,,,23.73,,22.03
2016-09-29T21:00,,,,,23.73,,22.74
2016-09-29T22:00,,,,,25.19,,23.45
2016-09-29T23:00,,,,,25.19,,24.18
2016-09-30T00:00,,,,,25.19,,24.92
2016-09-30T01:00,,,,,25.19,,24.92
2016-09-30T02:00,,,,,23.73,,24.92
2016-09-30T03:00,,,,,22.31,,24.92
2016-09-30T04:00,,,,,22.31,,24.92
2016-09-30T05:00,,,,,20.94,,24.92
2016-09-30T06:00,,,,,19.61,,24.18
2016-09-30T07:00,,,,,20.94,,24.18
2016-09-30T08:00,,,,,19.61,,23.45
2016-09-30T09:00,,,,,19.61,,22.74
2016-09-30T10:00,,,,,18.32,,22.74
2016-09-30T11:00,,,,,18.32,,22.03
2016-09-30T12:00,,,,,18.32,,22.03
2016-09-30T13:00,,,,,17.08,,22.03
2016-09-30T14:00,,,,,17.08,,21.34
2016-09-30T15:00,,,,,17.08,,21.34
2016-09-30T16:00,,,,,17.08,,20.66
2016-09-30T17:00,,,,,15.88,,20.66
2016-09-30T18:00,,,,,15.88,,20.66
2016-09-30T19:00,,,,,15.88,,19.98
2016-09-30T20:00,,,,,15.88,,19.98
2016-09-30T21:00,,,,,15.88,,19.98
2016-09-30T22:00,,,,,15.88,,19.32
2016-09-30T23:00,,,,,15.88,,19.32
2016-10-01T00:00,,,,,15.88,,19.32
